Name,Prize,Uni
“一带一路”共建国家来华留学生对 “一带一路”倡议认同感调查——以侨校为例,3,华侨大学
“一带一路”背景下侨乡洋留守儿童社会化帮扶机制的探析,3,福州大学
“以人为本，诗意安居”——被动式建筑推广障碍因素调研,3,沈阳建筑大学
科技“活化”非遗，VR 点亮传承——基于 VR 环境下非遗的保护与传承调研报告,3,沈阳建筑大学
残疾人居家托养服务满意度状况分析——基于 J 市“阳光家园”项目第三方效能评估的调研实践,3,北华大学
“三力三新”模式与满族“非遗”保护传承创新实践探索——以吉林省传统技艺类“非遗”为例,3,北华大学
从滥用到理性：吉林省儿童使用抗生素情况与动因分析的实证研究,3,长春中医药大学
乡村振兴战略视角下的与农旅融合发展研究：以延边朝鲜族自治州为例,3,延边大学
“抖音青年”的网络狂欢：当代短视频文化的困境追问与价值再塑造——以吉林省 C 高校为例,3,长春中医药大学
集体记忆重塑与地方产业开发：以查干湖冬捕产业为例,3,东北师范大学
广东地区社会救助工作体制和状况调查研究——（器官）遗体捐献的现状分析与问题解决,3,南方医科大学
传承、弘扬、借鉴、创新——新时代大学生文化自信培养调查研究,3,广东工贸职业技术学院
内地高校港澳生国家认同的三因素机制及政策启示,3,中山大学
乡村振兴背景下农民合作社理事长胜任素质与合作社绩效关系研究——基于河北省四市的调研结果,3,中国人民大学
从粗放识别到精准细分：基于用户画像挖掘的中药材产业扶贫调查——以陕西省商南县赤地村为例,3,长安大学
守卫文化动脉：大运河文化带生态保护研究,3,南京邮电大学
无偿献血点科学选址研究——以南京市为例,3,南京师范大学
高新技术产业突破性创新的实现路径研究——基于江苏技术创新“瓶颈”的调查,3,南京师范大学
健康中国背景下社区体医结合机制探究——基于上海市 40 个社区服务点调查分析,3,上海体育学院
保一塘清水，建美丽乡村——江西省农村山塘水污染现状及治理调查研究报告,3,南昌工程学院
贫不再来：我国预防返贫成效评价及优化研究——基于原中央苏区江西上犹县的调查,3,江西师范大学
平山县明代山西移民文化的挖掘与开发,3,河北经贸大学
新旧动能转换的功能效应与优化路径研究——基于山东新旧动能转换综合试验区的调查,3,山东师范大学
“自我学习、自我修正”的智能化能源预测方法,3,中国石油大学（华东）
谁来为“户户通”公路买单--基于公共物品博弈的视角,3,天津大学
共建绿色低碳转型之路——长江经济带沿线省市协同碳减排机制探究,3,浙江大学
一流大学建设高校科研效率测算与差异研究,3,中北大学
产业链视角下我国有色金属产业创新发展的问题与对策研究——基于 21 家企业的调查分析,3,中南大学
“空心村”何以不空？——农户生计视角下岳阳市“空心房整治+”模式的协同治理之道,3,湖南工商大学
“绿色发展+公共治理”协同视角下我国城市生活垃圾分类与治理的耦合成效分析——以长沙市为实证,3,湖南工商大学
“一带一路”背景下边境贫困县人才引进的探讨——以乌什县为例,3,新疆农业大学
乡村振兴的诗和远方——浙江民宿带动效应研究,3,浙江工商大学
农户耕地地力保护行为对农业补贴的响应研究,3,新疆农业大学
基于定性与社交媒体数据改善企业可持续性绩效：以三家世界500 强中国电子企业为例,3,大连理工大学
“筑巢”还是“结网”：组织支持感、创新网络嵌入对境外优秀人才来华创业绩效的影响研究,3,武汉科技大学
从“无可奈河”到“百年好河”——基于两个典型县市河湖长制困境解析及模式创新研究,3,华中师范大学
民族地区旅游生态补偿机制构建及政策创新——基于迪庆、恩施与神农架的调查研究,3,湖北大学
基于 VISSIM 交通仿真系统的开放式小区管理模式研究,3,沈阳建筑大学
自贸区（港）建设背景下海南入境旅游服务质量提升研究——基于层次分析和 IP 模型实地调查,3,海南大学
智能引领创新，渝英还看今朝——重庆市“大数据智能化”人才现状调查报告,3,重庆邮电大学
“放管服”改革视角下的芜湖网约车治理改革实践调查研究,3,安徽工程大学
全面脱贫 不落一角：插花型贫困地区产业精准扶贫实践、困境与治理——基于重庆市两个镇的调查,3,重庆大学
村级电商服务站：运行效能的背离困境与提升建议——来自安徽省安庆市的调查报告,3,安庆师范大学
吉林大米“五个一工程”实施后品牌知名度调研报告,3,长春工程学院
中国劳动力市场真的出现工作极化现象了吗——来自人口普查数据的经验证据,3,北京师范大学
北京市失地农民市民化对生活满意度的影响：户籍身份还是心理认同？,3,首都经济贸易大学
盐碱地对农民经济影响及醋渣菌肥改善盐碱化效果调查——以陕西蒲城和靖边为例,3,西北大学
基于游客感知的西安文化旅游吸引力测评研究,3,陕西师范大学
“三点助力”成就乡村大产业 “三链融合”创建产业新模式——金乡小蒜头成长记,3,山东师范大学
网络学习、互动、信任与农户安全生产行为——基于苹果主产区微观农户的调研数据的实证分析,3,西北农林科技大学
“环雄安”区域医养结合式老年康养旅游发展模式创新研究,3,河北大学
互适与撬动：产业扶贫如何有效带动民族地区走出贫困陷阱？——基于凉山、楚雄两个彝族自治州的调查,3,南京农业大学
贫不再返：脱贫户返贫风险评估及防控研究——基于豫西典型贫困县区的调查,3,河南科技大学
乡村振兴背景下传统自然村落路在何方——基于河南省农村调研的分析,3,河南科技大学
从“资源诅咒”到“资源福祉”——“世界钨都”江西钨产业结构升级研究,3,江西理工大学
“小窝棚”启发大思路——菏泽市扶贫车间创建就业扶贫新模式,3,青岛大学
创新利益联结机制 开启农民合作新征程——基于江西省 6 市 11 县农民合作社的调研,3,江西师范大学
对外直接投资：高质量发展下创新效率的新动力——基于动机异质性 OFDI 视角,3,山东财经大学
养老目标基金认知情况与投资意愿调查研究——以天津市为例,3,天津财经大学
小县域绘就大生态：县域农产品跨境电商出口的模式探索——以山东金乡“一帮三合”为例,3,山东财经大学
基于黑龙江省“东北小延安”红色之旅背景下冰雪旅游扶贫路径的调研报告,3,哈尔滨师范大学
生态系统服务价值的测度与补偿管理——以北京市 2000-2016 年土地开发利用为例,3,黑龙江省社会科学院
新时代下龙江大米产业发展方向的探索——基于五常大米产业的调研分析,3,哈尔滨商业大学
逆全球化与豆粕替代方案研究,3,东北农业大学
基于机器学习的 P2P 网贷平台信用风险管理体系设计,3,贵州大学
外汇风险攻坚战：中国企业“走出去”战略的问题与对策——对 4 种类型 80 家工业企业的调查研究,3,湖南大学
久有凌云志，旧貌变新颜：1949～2019 中国农村工作的历史演进与道路创新,3,贵州财经大学
湘西不息，振兴可期：精准脱贫中的湘西经验,3,湘潭大学
脱贫攻坚监督机制调研报告——以甘肃省定西市为例,3,北方民族大学
南疆克州精准扶贫案例调查研究——以玉麦乡为例,3,新疆师范大学
产业升级、金融资源配置效率对碳排放的影响研究——基于省级空间面板数据分析,3,新疆财经大学
中巴农产品贸易的效率评价与潜力预测研究——基于随机前沿引力模型分析,3,新疆农业大学
草原生态补奖背景下边疆牧户福利差异问题研究——基于内蒙古的调查数据,3,内蒙古财经大学
以整村授信推进乡村振兴战略的浙江经验与可推广性研究,3,浙江理工大学
内蒙古特色小镇白狼镇历史文化景观资源调查与四季全域旅游路线设计研究,3,内蒙古科技大学
关于提高昆明地铁运行效率和昆明市地铁站点选址优化模型的调研报告,3,云南财经大学
“共生”正当时——小农户生财有道可循,3,桂林理工大学
普惠金融：从乡村到城市的模式重构——基于从兰考金融扶贫到鼓楼城市振兴的实证研究,3,河南大学
西藏边境深度贫困地区贫困调查报告,3,西藏农牧学院
脱贫留青：创客之风涵煦石漠之地——滇桂黔石漠化特困区“百千万”创客创业致富可持续发展路径研究,3,桂林理工大学
西藏俊巴渔村牛皮手工业发展的调查研究,3,西藏民族大学
供给侧改革背景下小微企业融资问题探讨——基于十八大前后两时段湖北省企业融资数据对比分析,3,武汉科技大学
新时代粮食安全战略下居民粮食消费行为研究——基于 27 个省市区 2950 份问卷调查,3,武汉轻工大学
增强广西高新技术企业创新绩效的专利融资能力评价指标体系研究,3,广西科技大学
打造“造血式”脱贫“硬核”——基于安徽农业大省 340 家农民专业合作社的调查研究,3,安徽工业大学
芸夫视阙：农民工返乡创业束缚牵制及止退机制刍议——基于辽南农村地区的调查分析,3,辽宁大学
湖北省武陵山片区普惠金融的成熟度、影响因素及应对策略,3,中南民族大学
如何通过个税改革更好地提升居民幸福感？,3,中南民族大学
新型农业经营主体：以“产业兴旺”撬动“乡村振兴”的支点——基于湖北三县九十八村的实地调研,3,华中师范大学
去产能行业员工向现代服务业分流 的路径及对策研究：基于安徽的考察,3,安徽大学
破解“农产品上行难”问题的对策研究——基于宜阳县的调研分析,3,洛阳理工学院
汽车智能网联化下的车辆分时租赁模式研究——以重庆典型企业为例,3,重庆大学
地铁建设的社会经济影响因素阈值分析 ——以国内 30 个开通地铁的城市为例,3,辽宁师范大学
且将新火试新茶：生态茶产业高质量发展模式探究——基于福建省安溪县的调查,3,厦门大学
乡村生态旅游业对农户减贫效应的实证分析——基于闽黔 352 个农户样本的调研数据,3,福建师范大学福清分校
中国与“一带一路”沿线国家经贸合作现状调研——基于 2016-2018 年对越南经贸合作态势的分析,3,福州外语外贸学院
民宿社群综合体发展探索——以莫干山镇“三五”模式为例,3,青岛酒店管理职业技术学院
乡村振兴背景下生物质成型燃料替代散煤供暖的可行性分析——以山东烟台为例,3,山东工商学院
无中生有 有中生优——探寻河南省镇平县玉文化产业振兴之路,3,河南工业大学
凝心聚力破解鲜活农产品上行难题 ——对河南省中牟县的调查与分析,3,河南工业大学
中部六省乡村振兴质量评价及制宜化建议,3,河南工业大学
精准扶贫高校在行动：高校对口定点扶贫模式与扶贫成效研究——基于广东省高校定点帮扶贫困村的持续追踪调查,3,广东外语外贸大学
中小型民营制造业企业如何应对中美贸易摩擦挑战？——基于广东佛山家具行业的调查,3,佛山科学技术学院
“互联网+”时代下知识付费平台竞争力评价指标体系的构建及实证研究,3,广东财经大学
