Name,Prize,Uni
中低压超快速大容量智能直流固态断路器——助力新时代智慧能源系统建设,3,湖南大学
“多维智能”——基于北斗三号的多动态智能体在高速公路事故监测中的应用,3,湘潭大学
一种结构可控的木质素基微纳米碳球,3,中南林业科技大学
分体式智能光伏路灯,3,湖南铁路科技职业技术学院
“长炙灸安”——基于古法艾灸治疗的精灸艾炷制作装置的研制与应用,3,湖南中医药大学
刚柔耦合轴承——动车组轮对智能平衡装置,3,湖南铁道职业技术学院
微纳米颗粒物(ZnO NPs)与金属(Cd)复合胁迫下的植物根系损伤机制研究,3,中南林业科技大学
冰片当归多糖纳米脂质体的制备及其抗脑缺血再灌注炎症反应的研究,3,湖南中医药大学
混合离子导体保护下碱金属负极二次电池,3,湖南农业大学
基于拓扑和功能特征加权PPI网络识别酵母必需蛋白质的方法研究,3,长沙学院
兜底保障保民生，乘风破浪奔小康——甘肃省兜底保障工作成效调查报告,3,兰州财经大学
甘肃彩陶文化产业开发与创新研究,3,天水师范学院
涉“校园贷”犯罪治理路径研究——基于49份刑事裁判文书的分析,3,甘肃政法学院
东乡族自治县易地扶贫搬迁状况调查,3,西北民族大学
基于点云及物联网的可编程自适应节水喷灌系统,3,兰州理工大学
基于流-固耦合和计算流体力学的肝硬化门静脉高压无创评估技术——-一种虚拟肝静脉压力梯度检测新技术,3,兰州大学
洋葱联合收获机的轴流式洋葱葱秧分离装置,3,兰州工业学院
基于多源监测的滑坡地质灾害智慧预警系统,3,兰州理工大学
多模态轨道交通列车运行控制设备虚拟仿真学习平台,3,兰州交通大学
3D打印多功能化的污水处理滤膜的制备及其应用研究,3,兰州大学
低共熔混合物体系中合成钒磷氧催化剂及应用,3,兰州石化职业技术学院
带自动报警装置的导轨式液压钻架设计研究,3,兰州资源环境职业技术学院
NAT10介导mRNA ac4C修饰促进胃癌细胞EMT及胃癌转移的机制研究,3,兰州大学
校园快递包装纸箱回收再利用体系构建研究——基于厦门市18所高校的调查,3,集美大学
全面小康后原中央苏区县农户生计策略影响因素研究——福建浦城277个农户调查报告,3,福建技术师范学院
老旧社区多元主体共同治理新模式——习近平首推的棚屋区改造典范“苍霞新城”社区调研报告,3,福建江夏学院
还不完的花呗怎样蚕食年轻人？——基于25564份样本的大学生超前消费现状及影响因素研究,3,厦门大学嘉庚学院
像对待生命一样关爱海洋：中国海洋微塑料调查报告,3,福建师范大学
预防青少年犯罪，为“春苗”保驾护航——基于龙岩市4816例青少年犯罪数据分析,3,龙岩学院
美丽中国视域下的土壤酸化治理研究——基于福建省十七县区的调查,3,集美大学
人脸识别技术运用中个人信息安全的法治保障研究——基于福建省调研的实证分析,3,福建师范大学
“一带一路”从“大写意”到“工笔画”：中马三个合作投资项目的风险分析与对策建议,3,厦门大学
村民视角下农村集体建设用地入市的收益分配模式研究——以福建省试点为例,3,福建农林大学
城市安全之眼,3,厦门理工学院
高性能扩散渗析膜在工业废酸回收中的应用,3,福州大学
配电网接地故障柔性消弧装置,3,福州大学
城市轨道交通粒子阻尼减振降噪装置,3,厦门大学
抗风浪重力式深水网箱,3,闽江学院
“闽乐渔”船载AIS与天通卫星移动通信集成终端,3,闽江学院
蓝牙和超宽带融合室内定位系统信标天线设计,3,厦门大学嘉庚学院
实时眼电控制的自闭症电刺激治疗仪,3,福州大学
基于靶标响应DNA水凝胶以毛细管液面高度为读出信号的检测装置用于AFB1的检测,3,福州大学
实用水泥库清库系统,3,华侨大学
基于TiO?电子传输层界面修饰的钙钛矿太阳能电池研究,3,华侨大学
基因ykkB介导Bt菌株响应紫外线胁迫,3,福建农林大学
基于硒化钨纳米片的比色方法检测血清中黄嘌呤,3,集美大学
龙眼核心细胞周期基因家族鉴定及其对早期体胚发生调控机制研究,3,福建农林大学
西藏那曲牧民生活”塑料化“对生态环境影响的调查研究——以比如县良曲乡为例,3,西藏民族大学
拉萨市传统手工艺品发展现状与对策研究报告——基于旅游商品视角,3,西藏大学
用美洲大蠊解决西藏自治区餐厨垃圾污染生态环境问题方案,3,西藏大学
藏医视频及在线问诊平台,3,西藏大学
适用于高原景区的智能交互识别垃圾分类系统,3,西藏农牧学院
密叶红豆杉人工培育,3,西藏农牧学院
藏猪冷冻精液技术研发与标准化技术推广,3,西藏农牧学院
续古艺于新世——贵州非遗万山鼟锣研究,3,铜仁学院
贵州农村土地流转现状调查报告——以撒拉溪镇龙凤村为例,3,贵州职业技术学院
互联网＋背景下革命老村“云旅游”模式研究——以贵州苟坝村为例,3,贵州大学
亲园中之景，疏园中之人\后疫情时代公园活力重塑——以贵阳市花溪公园为例,3,贵州大学
乡村振兴视角下非遗传统手工技艺类的可持续发展调查与研究——以贵州织金县砂陶制作技艺为例,3,贵州师范学院
新冠疫情条件下城乡中学生心理危机筛查及现状调查报告,3,贵州师范大学
“禁塑令”和“塑循环”保护美丽家园——基于贵阳市“禁塑”和塑回收现状的调查与反思?,3,贵州职业技术学院
“新返乡创业时代”——黔东南地区少数民族村寨自组织协作发展现象调查研究,3,贵州师范学院
汽车核“芯”——新能源汽车中国方案,3,贵州交通职业技术学院
重楼内生真菌在制备抗肿瘤药物中的应用,3,贵州医科大学
基于nuc基因的可视化LAMP快速检测食源性金黄色葡萄球菌,3,贵州医科大学
黑水虻降解酒糟能力及其体内外纤维素分解菌的研究,3,贵州医科大学
绞股蓝总皂苷通过PPAR-γ与Wnt经典途径改善大鼠动脉粥样硬化机制研究,3,贵州医科大学
结核病相关的病耻感现状及其影响因素的调查研究,3,大连医科大学
乡村饮用水水质调研与健康风险评价——以辽宁省朝阳市建平县为例,3,大连理工大学
留住希望，守候未来——基于对农村留守儿童教育问题的调查分析,3,辽宁工业大学
新发展格局下京剧国际传播影响力现状调查研究——基于留学生视角,3,沈阳师范大学
超凡与重生之托——东北地区工业遗产的技术价值调研报告,3,东北大学
易地扶贫搬迁移民儿童社会融入的现状与需求分析——以贵州省惠水县为例,3,大连民族大学
辽宁省民用航空产业发展成就调查报告,3,沈阳航空航天大学
促中医中药进万家，扬国粹中医之精华——关于中医药普及传承和产业发展的调查与研究,3,东北财经大学
农村女性宫颈癌筛查现状分析——基于辽宁省阜蒙县十家子镇的社会调研,3,中国医科大学
传承与创新：文化传播视角下对非遗皮影文化的研究——以凌源皮影为例,3,沈阳师范大学
软件版权蟑螂运作模式解构和规制设计,3,辽宁大学
辽宁省民营企业投资影响因素调研——基于辽宁省14个地区405份调查样本数据,3,沈阳建筑大学
个人数据痕迹保护行为调查——以辽宁省大学生群体为重点,3,辽宁师范大学
民间礼俗复苏与当代文化价值重构——湖南西江村的个案研究,3,辽宁大学
应用隐私信息使用与用户网络安全观的调查与分析报告——以抖音为例,3,东北财经大学
疫情常态化背景下沈阳市虎石台街道高职院校学生创新创业教育实施现状调研报告,3,辽宁生态工程职业学院
水下桥梁缺陷检测机器人,3,沈阳大学
特异性靶向Rspo过表达所致的结直肠癌的抗肿瘤药物研发与表征,3,东北大学
生物可降解锌合金心血管支架的开发,3,东北大学
深海管道侦察兵——全息管道内检测机器人,3,东北大学
自动化去鳞装备及智能监测系统的研创与集成,3,大连工业大学
基于物联网云平台的智慧供暖全网一体化管控系统,3,沈阳工业大学
基于机器视觉技术的智能跟随运输机器人,3,沈阳建筑大学
海参的“避暑山庄”,3,大连海洋大学
基于音视频流转移技术的移动监控系统,3,沈阳工业大学
多功能老人椅,3,辽宁工程技术大学
便携式多能源微能量发电套装,3,东北大学
基于脑电与多传感器信息融合的驾驶疲劳检测系统,3,大连理工大学
络络通智慧中医肘疗仪——新型网球肘疼痛缓解装置,3,辽宁中医药大学
基于蜜蜂活体生物反应器酿造水果蜜新模式,3,沈阳农业大学
新型冠状病毒肺炎患者恶化风险预测软件,3,中国医科大学
林火防控一张图——基于PIE-Engine的卫星遥感火情监测预警SaaS系统,3,大连东软信息学院
优鉴-血清miRNAs肺结节良恶性鉴别诊断试剂盒,3,中国医科大学
量子点可见光催化降解农用反光膜方法与关键技术研究,3,大连海事大学
海洋牧场“看守者”-帆式无人船,3,大连海事大学
一种基于MIRA-LFD快速检测肝炎病毒的方法,3,中国医科大学
基于漏磁效应开发的铁轨探伤机器人,3,辽宁工程技术大学
自适应可变模组管道机器人,3,沈阳工学院
量子点荧光含硫量分析系统——基于二氧化锡量子点荧光探针的船用燃油含硫量检测方法研究,3,大连海事大学
基于稀土上转换纳米材料的单抗原致病病毒抗体即时检测试剂盒及方法,3,中国医科大学
人参皂苷Rb1激活Hrd1缓解小鼠结肠炎,3,大连医科大学
基于非线性系统的观点动力学研究,3,大连理工大学
“碳”索交通——“双碳目标”下对中国交通运输业碳强度区域差异因素的研究,3,重庆大学
关于大学生生命教育课程现状的调查报告,3,重庆交通大学
过渡期内脱贫地区有效衔接乡村振兴之路——基于重庆市酉阳县南腰界的调研,3,长江师范学院
找回共同体灵魂：三线企业社区集体主义精神传承与自治实践,3,四川外国语大学
重庆市南岸区龙门浩街道社区营造,3,四川美术学院
独家授权背景下数字音乐平台消费者权益保护问题研究,3,西南政法大学
传承红色基因：红岩精神“大思政课”的探索与实践——基于11363名大学生的实证调研,3,西南大学
从《春秋》“通三统”之义看中国特色社会主义道路的历史连续性,3,重庆大学
生态文明战略下环保专项资金绩效审计体系构建及应用研究,3,重庆工商大学
精准供给与系统建构：关于重庆戒毒志愿服务体系的考察与审视,3,西南政法大学
挥别网络欺凌，从“心”出发——网络欺凌心理根源探索及智能识别干预平台构建,3,西南大学
传承红色基因，探索红色文化资源在高校思想政治教育中的应用与开发——以重庆北碚陈望道旧居为例,3,重庆师范大学
BID创检宝,3,重庆大学
生物行为学与光谱学相融合的智能在线水质安全预警设备,3,重庆大学
硬岩定向钻进风动潜孔锤控向系统设计,3,重庆科技学院
一脉相通——手指静脉识别系统,3,重庆文理学院
基于X光图的工业焊缝缺陷智能化检测系统,3,重庆邮电大学
高效钼基电催化析氢材料表面结构调控及其性能研究,3,重庆文理学院
MOF衍生的Mo-CoP@Ni-Fe LDH核壳分级纳米片的构筑及其超级电容性能研究,3,重庆三峡学院
基于极小曲面夹层结构的新型高速公路防撞垫设计,3,重庆交通大学
一种高强耐磨特种陶瓷复合材料的研制,3,重庆科技学院
破旧局应变局开新局：乡村振兴背景下村级党组织建设的困境与出路——基于陕西省的实证调研,3,西安翻译学院
5~6岁幼儿对四种基本情绪相关词汇的理解和运用,3,陕西师范大学
医养天年 晚景如春：秦巴山区农村医养结合供需困境及破解路径探索,3,西安理工大学
沿黄区域经济高质量发展之路——来自沿黄区域陕西段的调研报告,3,西安理工大学
寻访和传承建党百年征程中的老兵精神——一个有希望的民族不能没有英雄,3,西安建筑科技大学
知识网络视角下中小城市链接中心城市协同发展研究——以西部大开发2个城市群为例,3,陕西师范大学
煤火灾害动态感知与隐患辨识预判系统,3,西安科技大学
广域动态地质灾害监测预警云平台,3,长安大学
一种新型非本征光纤传感器,3,西北工业大学
无人机群分布式智能协同编队跟踪系统,3,火箭军工程大学
基于六旋翼无人机与深度学习的智能排爆系统,3,火箭军工程大学
基于差别化纤维的致密型C级芳纶绝缘纸,3,陕西科技大学
空地协同——基于深度学习和V-SLAM的智能化巡检预警系统,3,西安邮电大学
基于透明光伏电池的环保智能玻璃,3,西北工业大学
“雪枭”新型升浮一体森林巡防飞艇,3,西北工业大学
基于机器学习的加密流量恶意性检测,3,西北大学
OnceAI——基于知识蒸馏的多场景模型自动压缩部署系统,3,西安电子科技大学
滴税不漏-涉税大数据动态分析系统,3,西安理工大学
可自愈的石墨烯/银基复合触头——面向高功率低压开关银触头的新型解决方案,3,陕西科技大学
一种用于还原CO2的金属Bi催化剂,3,陕西科技大学
唇悦畅音——音视频融合纠错智能言语障碍矫治平台,3,西安电子科技大学
抗生素所致肠道菌群失调引起小鼠不同脑区行为改变和神经元激活,3,空军军医大学
提高山羊产能与种质创新的“多羔快长”潜在基因挖掘及调控机制研究,3,西北农林科技大学
小麦籽粒蛋白组分及其与淀粉互作对品质的贡献——优质种质资源筛选实践,3,西北农林科技大学
一类洛伦兹破缺模型中的扭结-反扭结碰撞,3,西安交通大学
后盾智慧消防平台——智慧消防行业的航标灯,3,青海师范大学
支撑城市交通信号灯高可靠供电的光储一体化系统,3,青海大学
后疫情时代下可语音交互的高校垃圾分类管理系统,3,西宁城市职业技术学院
安·行——一种分布式采集智能头盔设计,3,西宁城市职业技术学院
仿生微纳米表面构筑及其在提升光伏组件发电量中的应用,3,青海大学
高原盐湖生物资源系列产品的研发与应用,3,青海大学
青海海西不同生境土壤微生物多样性分析及产纤维素酶菌株筛选,3,青海民族大学
VD3对缺氧性肺损伤的保护效果及机制研究,3,青海大学
区块链视角技术证明与法律证明的良性互证,3,黑龙江大学
智能优，服务暖，让老人出行不再难,3,哈尔滨商业大学
3400公里的跨越：高校定点帮扶格局的探索与实践调研报告,3,哈尔滨工业大学
农业绿色经营视阈下农户种养结合的多元模式、影响效应及实现机制研究?——以黑龙江省为例,3,东北农业大学
基于全息分子成像系统的恶性肿瘤前哨淋巴结活检检测平台的开发与应用?,3,哈尔滨医科大学
一种使用偏重稳定和仿生缓冲结构的新型球形着陆器与“半”硬着陆方案,3,哈尔滨工业大学
智能介入柔性针手术机器人,3,哈尔滨理工大学
基于微波辅助法制备的铜掺杂碳量子点的“开-关-开”荧光系统检测抗坏血酸,3,东北林业大学
低碳高效氨燃料动力装置,3,哈尔滨工程大学
形状记忆合金丝驱动的仿章鱼多关节柔性臂,3,东北林业大学
数据云端 百效鱼塘,3,黑龙江八一农垦大学
空地协同精准点喷机器人除草系统,3,东北农业大学
一种防堵塞的手术用吸引器系统,3,哈尔滨医科大学
仿生章鱼式海面泄露原油回收处理装置,3,东北石油大学
林云一号——基于深度学习的多源林业数据3D生态监测平台,3,东北林业大学
AI视觉语音识别垃圾智能分拣系统,3,黑龙江工程学院
曼陀罗中药制剂阵痛喷雾,3,牡丹江医学院
玉米芯腐熟剂——开创复合菌剂新未来,3,黑龙江大学
一种新型高效的松子壳生物质活性炭口罩,3,哈尔滨理工大学
人体红外测温设备低温环境应用解决方案,3,佳木斯大学
双模式仿生水下机器人,3,哈尔滨工程大学
自跟随垃圾清洁车,3,黑龙江职业学院
基于深度学习和激光散斑的大豆种子质量评估系统,3,东北农业大学
在线处理的同时同频双向水声通信技术,3,哈尔滨工程大学
长航时多源海洋能驱动技术,3,哈尔滨工程大学
利用相轨迹估算非奇异终端滑模控制降压变换器的响应时间,3,哈尔滨工业大学
基于机器学习方法的抗癌肽低维特征筛选模型的创新性开发研究,3,东北农业大学
